courseCode,cohortSize,Campus
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*George Square/Buccleuch
ENLI08024,313,*Central
ENLI08024,313,*Central
ENLI10080,42,*George Square/Buccleuch
ENLI10080,42,*George Square/Buccleuch
ENLI10080,42,*George Square/Buccleuch
ENLI10083,14,*George Square/Buccleuch
ENLI10096,10,*George Square/Buccleuch
ENLI10110,30,*George Square/Buccleuch
ENLI10110,30,*George Square/Buccleuch
ENLI10115,15,*Central
ENLI10115,17,*Central
ENLI10207,44,*Central
ENLI10207,44,*George Square/Buccleuch
ENLI10207,44,*George Square/Buccleuch
ENLI10223,29,*George Square/Buccleuch
ENLI10223,29,*George Square/Buccleuch
ENLI10245,30,*George Square/Buccleuch
ENLI10245,30,*George Square/Buccleuch
ENLI10267,14,*George Square/Buccleuch
ENLI10271,28,*Central
ENLI10271,28,*George Square/Buccleuch
ENLI10279,30,*George Square/Buccleuch
ENLI10279,30,*Central
ENLI10310,14,*George Square/Buccleuch
ENLI10315,14,*Central
ENLI10335,30,*George Square/Buccleuch
ENLI10335,30,*Central
ENLI10341,29,*Central
ENLI10341,29,*George Square/Buccleuch
ENLI10341,29,*George Square/Buccleuch
ENLI10342,15,*George Square/Buccleuch
ENLI10345,30,*George Square/Buccleuch
ENLI10345,30,*George Square/Buccleuch
ENLI10353,10,*Central
ENLI10368,90,*George Square/Buccleuch
ENLI10368,90,*George Square/Buccleuch
ENLI10368,90,*George Square/Buccleuch
ENLI10368,90,*Central
ENLI10368,90,*George Square/Buccleuch
ENLI10368,90,*George Square/Buccleuch
ENLI10410,13,*George Square/Buccleuch
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*Central
ENLI10423,208,*Central
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*Central
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*George Square/Buccleuch
ENLI10423,208,*Central
ENLI10426,14,*Central
ENLI11026,63,*George Square/Buccleuch
ENLI11026,63,*George Square/Buccleuch
ENLI11026,63,*George Square/Buccleuch
ENLI11026,63,*George Square/Buccleuch
ENLI11026,63,*George Square/Buccleuch
ENLI11026,63,*George Square/Buccleuch
ENLI11026,63,*George Square/Buccleuch
ENLI11026,63,*Central
ENLI11026,63,*Central
ENLI11026,63,*Central
ENLI11026,63,*George Square/Buccleuch
ENLI11026,63,*George Square/Buccleuch
ENLI11126,14,*George Square/Buccleuch
ENLI11134,33,*George Square/Buccleuch
ENLI11134,33,*George Square/Buccleuch
ENLI11140,21,*Central
ENLI11140,21,*George Square/Buccleuch
ENLI11178,10,*George Square/Buccleuch
ENLI11178,10,*George Square/Buccleuch
ENLI11178,10,*George Square/Buccleuch
ENLI11178,10,*George Square/Buccleuch
ENLI11181,59,*George Square/Buccleuch
ENLI11181,59,*George Square/Buccleuch
ENLI11181,59,*Central
ENLI11181,59,*George Square/Buccleuch
ENLI11181,59,*George Square/Buccleuch
ENLI11181,59,*George Square/Buccleuch
ENLI11255,13,*George Square/Buccleuch
ENLI11262,15,*George Square/Buccleuch
ENVI11002,12,*King's Buildings
ENVI11002,12,*King's Buildings
ENVI11002,12,*King's Buildings
ENVI11002,12,*King's Buildings
ENVI11002,12,*King's Buildings
EPCC11001,47,*George Square/Buccleuch
EPCC11001,47,*George Square/Buccleuch
EPCC11001,47,*George Square/Buccleuch
EPCC11001,47,*George Square/Buccleuch
EPCC11002,48,*Holyrood
EPCC11003,50,*Lauriston
EPCC11003,50,*George Square/Buccleuch
EPCC11003,50,*Holyrood
EPCC11003,50,*Holyrood
EPCC11004,47,*George Square/Buccleuch
EPCC11004,47,*George Square/Buccleuch
EPCC11004,47,*George Square/Buccleuch
EPCC11005,37,*George Square/Buccleuch
EPCC11005,37,*George Square/Buccleuch
EPCC11005,37,*George Square/Buccleuch
EPCC11005,37,*George Square/Buccleuch
EPCC11005,37,*George Square/Buccleuch
EPCC11006,26,*George Square/Buccleuch
EPCC11006,26,*Central
EPCC11006,26,*George Square/Buccleuch
EPCC11007,34,*George Square/Buccleuch
EPCC11007,34,*Central
EPCC11007,34,*Central
EPCC11007,34,*George Square/Buccleuch
EPCC11007,34,*Central
EPCC11008,51,*Central
EPCC11008,51,*George Square/Buccleuch
EVBI10009,18,*King's Buildings
EVBI10009,18,*King's Buildings
EVBI10009,18,*King's Buildings
EVBI10010,19,*King's Buildings
EVBI10011,29,*King's Buildings
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08003,125,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*Central
GEGR08007,211,*George Square/Buccleuch
GEGR08007,211,0
GEGR08007,211,*Central
GEGR08007,211,0
GEGR08007,211,*Central
GEGR08007,211,0
GEGR08007,211,0
GEGR08007,211,0
GEGR08007,211,0
GEGR08007,211,*George Square/Buccleuch
GEGR08009,149,*George Square/Buccleuch
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*George Square/Buccleuch
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08009,149,*Central
GEGR08011,106,*George Square/Buccleuch
GEGR08011,106,*George Square/Buccleuch
GEGR08011,106,*George Square/Buccleuch
GEGR08011,106,*George Square/Buccleuch
GEGR08011,106,*Central
GEGR08011,106,*Central
GEGR08011,106,*Central
GEGR08011,106,*Central
GEGR08011,106,*Central
GEGR08011,106,*Central
GEGR08011,106,*Central
GEGR08011,106,*Central
GEGR08012,36,*Central
GEGR09012,115,*George Square/Buccleuch
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09012,115,*Central
GEGR09018,31,*King's Buildings
GEGR09018,31,*Central
GEGR09018,31,*Central
GEGR09020,79,*Holyrood
GEGR09020,79,*Central
GEGR09020,79,*Central
GEGR09020,79,*Central
GEGR09020,79,*Central
GEGR09020,79,*Central
GEGR09020,79,*Central
GEGR09020,79,*Central
GEGR10023,13,*Central
GEGR10023,13,*Central
GEGR10064,24,*Central
GEGR10064,24,*Central
GEGR10064,24,*Central
GEGR10075,24,*Central
GEGR10075,24,*Central
GEGR10102,43,*Central
GEGR10114,42,*Central
GEGR10126,29,*Central
GEGR10126,29,*Central
GEGR10126,29,*Central
GEGR10129,29,*Central
GEGR10130,13,*Central
GEGR10130,13,*Central
GEGR10132,25,*Central
GEGR10132,25,*Central
GEGR10132,25,*Central
GEGR10134,24,*Central
GEGR10134,24,*Central
GEGR10134,24,*Central
GEGR10136,18,*Central
GEGR10136,18,*Central
GEGR10137,34,*Central
GEGR10137,34,*Central
GEGR10140,37,*George Square/Buccleuch
GEGR10140,37,*George Square/Buccleuch
GEGR10141,11,*George Square/Buccleuch
GEGR10141,11,*George Square/Buccleuch
GEGR10141,11,*Central
GEGR10141,11,*George Square/Buccleuch
GEGR10142,42,*Central
GEGR10142,42,*Central
GEGR10142,42,*Central
GEGR10142,42,*Central
GEGR10142,42,*Central
GEGR11001,34,*Central
GENE10015,16,*King's Buildings
GENE10015,16,*King's Buildings
GENE10015,16,0
GENE10015,16,*King's Buildings,*King's Buildings
GESC08003,126,*King's Buildings
GESC08003,126,*King's Buildings
GESC08003,126,*King's Buildings
GESC08003,126,*King's Buildings
GESC08003,126,*King's Buildings
GESC08003,126,*King's Buildings
GESC08003,126,*King's Buildings
GESC08003,126,*King's Buildings
GESC08003,126,*King's Buildings
GESC11001,18,*King's Buildings
GESC11001,18,*King's Buildings
GESC11005,3,*King's Buildings
GESC11010,32,*George Square/Buccleuch
GESC11016,24,*King's Buildings
GESC11016,24,*King's Buildings
GREE08003,41,*Central
GREE08003,41,*Central
GREE08003,41,*Central
GREE08003,41,*George Square/Buccleuch
GREE08003,41,*Central
GREE08003,41,*George Square/Buccleuch
GREE08003,41,*George Square/Buccleuch
GREE08003,41,*George Square/Buccleuch
GREE08003,41,*George Square/Buccleuch
GREE08003,41,*George Square/Buccleuch
GREE08009,18,*Central
GREE08009,18,*Central
GREE08009,18,*Central
GREE08009,18,*Central
GREE08009,18,*Central
GREE08009,18,*Central
GREE08009,18,*Central
GREE08009,18,*Central
GREE08009,18,*Central
GREE08009,18,*Central
GREE08009,18,*Central
GREE10029,18,*Central
HIAR08025,233,*George Square/Buccleuch
HIAR08025,233,*Lauriston
HIAR08025,233,*George Square/Buccleuch
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Central
HIAR08025,233,*Central
HIAR08025,233,*Central
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08025,233,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*George Square/Buccleuch
HIAR08027,206,*Central
HIAR08027,206,*Central
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*George Square/Buccleuch
HIAR08027,206,*Central
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Central
HIAR08027,206,*Lauriston
HIAR08027,206,*Central
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,0
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR08027,206,*Lauriston
HIAR10008,16,*George Square/Buccleuch
HIAR10014,22,*Lauriston
HIAR10035,15,*Lauriston
HIAR10065,21,*Lauriston
HIAR10066,19,*Lauriston
HIAR10068,19,*Lauriston
HIAR10102,24,*Lauriston
HIAR10102,24,*Lauriston
HIAR10102,24,*Lauriston
HIAR10102,24,*Lauriston
HIAR10102,24,*Lauriston
HIAR10102,24,*Lauriston
HIAR10102,24,0
HIAR10102,24,0
HIAR10102,24,0
HIAR10102,24,0
HIAR10102,24,0
HIAR10102,24,0
HIAR10103,24,0
HIAR10103,24,0
HIAR10103,24,0
HIAR10106,15,*Lauriston
HIAR10119,21,*Lauriston
HIAR10134,20,*Lauriston
HIAR10135,20,*Lauriston
HIAR10156,23,*Lauriston
HIAR10163,19,*Lauriston
HIAR10165,20,*Lauriston
HIAR10171,119,*Central
HIAR10171,119,*Lauriston
HIAR10171,119,*Lauriston
HIAR10171,119,*Lauriston
HIAR10171,119,*Lauriston
HIAR10171,119,*Lauriston
HIAR10171,119,*Central
HIAR10171,119,*Lauriston
HIAR10171,119,*Lauriston
HIAR10171,119,0
HIAR10175,18,*Lauriston
HIAR10180,22,*Lauriston
HIAR10191,17,*Lauriston
HIAR10195,17,*Lauriston
HIAR10197,9,*Lauriston
HIAR10200,20,*Lauriston
HIAR10201,17,*Lauriston
HIAR10203,12,*Lauriston
HIAR10204,15,*Lauriston
HIAR10205,15,*Lauriston
HIAR11034,15,*Lauriston
HIAR11036,13,*Lauriston
HIAR11037,71,*Lauriston
HIAR11037,71,*Holyrood
HIAR11037,71,*Lauriston
HIAR11037,71,*Holyrood
HIAR11037,71,*Lauriston
HIAR11037,71,*Holyrood
HIAR11037,71,*Lauriston
HIAR11037,71,*Holyrood
HIAR11037,71,*Lauriston
HIAR11037,71,*Lauriston
HIAR11054,22,*Lauriston
HIAR11066,9,*Lauriston
HIAR11082,9,*Central
HIAR11082,9,*Lauriston
HIAR11092,2,*Lauriston
HIAR11093,9,0
HIAR11094,9,0
HIAR11100,13,*Lauriston
HIAR11106,16,*Lauriston
HIAR11107,19,*Central
HIAR11108,12,*Lauriston
HIAR11108,12,*Lauriston
HIAR11113,11,*Lauriston
HIAR11125,14,*Lauriston
HIAR11132,13,0
HIAR11133,16,*Lauriston
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*George Square/Buccleuch
HIST08032,422,*George Square/Buccleuch
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08032,422,*Central
HIST08035,278,*George Square/Buccleuch
HIST08035,278,*George Square/Buccleuch
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08035,278,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08036,133,*Central
HIST08042,67,*George Square/Buccleuch
HIST08042,67,*Central
HIST08042,67,*Central
HIST08042,67,*Central
HIST08042,67,*Central
HIST08042,67,*George Square/Buccleuch
HIST08042,67,*Central
HIST08042,67,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*George Square/Buccleuch
HIST08044,360,*George Square/Buccleuch
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08044,360,*Central
HIST08045,183,*George Square/Buccleuch
HIST08045,183,*George Square/Buccleuch
HIST08045,183,*George Square/Buccleuch
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*George Square/Buccleuch
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST08045,183,*Central
HIST10039,46,*Central
HIST10039,46,*Central
HIST10092,16,*Central
HIST10092,16,*Central
HIST10116,23,*George Square/Buccleuch
HIST10155,13,*Central
HIST10306,16,*Central
HIST10308,29,*Central
HIST10308,29,*Central
HIST10334,28,*Central
HIST10334,28,*Central
HIST10334,28,*Central
HIST10334,28,*Holyrood
HIST10336,29,*Central
HIST10336,29,*Central
HIST10337,25,*Central
HIST10349,16,*Central
HIST10356,15,*Central
HIST10362,31,*Central
HIST10362,31,*Central
HIST10372,15,*Central
HIST10380,24,*George Square/Buccleuch
HIST10383,24,*Central
HIST10385,30,*Central
HIST10385,30,*Central
HIST10389,24,0
HIST10390,14,*Central
HIST10390,14,*Central
HIST10403,15,*George Square/Buccleuch
HIST10426,232,0
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*George Square/Buccleuch
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*George Square/Buccleuch
HIST10426,232,*Central
HIST10426,232,*Central
HIST10426,232,*Central
HIST10429,14,*Central
HIST10429,14,*Central
HIST10435,29,*Central
HIST10435,29,*Central
HIST10436,39,*Central
HIST10436,39,*Central
HIST10436,39,*Central
HIST10438,15,*Central
HIST10444,30,*Central
HIST10444,30,*Central
HIST10449,14,*Central
HIST10450,15,*Central
HIST10451,13,*George Square/Buccleuch
HIST10464,15,*Central
HIST10465,14,*Central
HIST10467,23,*Central
HIST10468,10,*Central
HIST10477,14,*Central
HIST10479,21,*George Square/Buccleuch
HIST10479,21,*Central
HIST10479,21,*Central
HIST10483,15,*Central
HIST10486,30,*Central
HIST10486,30,*Central
HIST10488,23,*George Square/Buccleuch
HIST10489,48,*Central
HIST10489,48,*Central
HIST10489,48,*Central
HIST10489,48,*George Square/Buccleuch
HIST10490,14,*George Square/Buccleuch
HIST10492,49,*George Square/Buccleuch
HIST10492,49,*Central
HIST10494,49,*Central
HIST10494,49,*Central
HIST10495,32,*George Square/Buccleuch
HIST10495,32,*Central
HIST10495,32,*Central
HIST10495,32,*Central
HIST10495,32,*Central
HIST10495,32,*Central
HIST10495,32,*Central
HIST10496,15,*Central
HIST10497,15,*Central
HIST10498,15,*Central
HIST10499,12,*Central
HIST10503,20,*George Square/Buccleuch
HIST10505,18,*George Square/Buccleuch
HIST10505,18,*Central
HIST10505,18,*Central
HIST10505,18,*Central
HIST10506,16,*Central
HIST10506,16,*Central
HIST10507,14,*Central
HIST10507,14,*Central
IMES07001,20,*George Square/Buccleuch
IMES07001,20,*George Square/Buccleuch
IMES07001,20,*George Square/Buccleuch
IMES07001,12,*George Square/Buccleuch
IMES07001,12,*George Square/Buccleuch
IMES07001,12,*George Square/Buccleuch
IMES08033,84,*George Square/Buccleuch
IMES08033,84,*George Square/Buccleuch
IMES08033,84,*George Square/Buccleuch
IMES08033,84,*George Square/Buccleuch
IMES08033,84,*George Square/Buccleuch
IMES08033,84,*George Square/Buccleuch
IMES08033,84,*George Square/Buccleuch
IMES08033,84,*Central
IMES08033,84,*Central
IMES08033,84,*Central
IMES08036,109,*Central
IMES08036,109,*Central
IMES08036,109,*Central
IMES08036,109,*Central
IMES08036,109,*George Square/Buccleuch
IMES08036,109,*George Square/Buccleuch
IMES08036,109,*George Square/Buccleuch
IMES08036,109,*George Square/Buccleuch
IMES08036,109,*Central
IMES08036,109,*Central
IMES08036,109,*George Square/Buccleuch
IMES08036,109,*George Square/Buccleuch
IMES08036,109,*George Square/Buccleuch
IMES08050,33,*George Square/Buccleuch
IMES08050,33,*George Square/Buccleuch
IMES08050,33,*George Square/Buccleuch
IMES08050,33,*Central
IMES08050,33,*George Square/Buccleuch
IMES10004,8,*George Square/Buccleuch
IMES10004,8,*Central
IMES10009,1,*George Square/Buccleuch
IMES10024,16,*George Square/Buccleuch
IMES10024,16,*George Square/Buccleuch
IMES10024,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10040,16,*George Square/Buccleuch
IMES10061,3,*George Square/Buccleuch
IMES10074,9,*Central
IMES10081,1,*George Square/Buccleuch
IMES10081,1,*George Square/Buccleuch
IMES10081,1,*George Square/Buccleuch
IMES10081,1,*George Square/Buccleuch
IMES10081,1,*George Square/Buccleuch
IMES11044,11,*Central
IMES11044,11,*Central
IMES11070,1,*George Square/Buccleuch
IMES11091,2,*Central
IMES11099,5,*George Square/Buccleuch
IMES11101,3,*George Square/Buccleuch
IMES11103,4,*George Square/Buccleuch
IMES11117,2,0
IMES11117,2,0
IMES11118,1,*George Square/Buccleuch
IMES11122,11,*George Square/Buccleuch
IMES11122,11,*George Square/Buccleuch
IMMU10007,17,*King's Buildings
IMMU10011,25,*King's Buildings
IMMU10013,20,*King's Buildings
IMMU10015,35,*King's Buildings
IMMU10015,35,*King's Buildings
IMMU10015,35,*King's Buildings
IMMU10015,35,*King's Buildings,*King's Buildings,*King's Buildings,*King's Buildings,*King's Buildings,*King's Buildings
IMMU10015,35,*King's Buildings,*King's Buildings,*King's Buildings,*King's Buildings,*King's Buildings,*King's Buildings
IMMU10016,35,*King's Buildings
IMMU10016,35,*King's Buildings
IMMU10016,35,*King's Buildings,*King's Buildings,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*Central
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*Central
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*Central
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*Central
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*Central
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*Central
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*Central
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*King's Buildings
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08025,373,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*Central
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,0
INFR08026,264,0
INFR08026,264,0
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08026,264,*George Square/Buccleuch
INFR08027,238,*George Square/Buccleuch
INFR08027,238,*George Square/Buccleuch
INFR08027,238,*George Square/Buccleuch
INFR08027,238,0
INFR08027,238,*Central
INFR08027,238,*George Square/Buccleuch
INFR08027,238,*Central
INFR08027,238,*George Square/Buccleuch
INFR08027,238,*Central
INFR08027,238,*Central
INFR08027,238,0
INFR08027,238,*George Square/Buccleuch
INFR08027,238,*George Square/Buccleuch
INFR08027,238,*George Square/Buccleuch
INFR08027,238,*George Square/Buccleuch
